turn,x_m,xp_rad,y_m,yp_rad,z_m,dE_GeV,action_x,action_x_normalised
1209.0,-0.007136626556608292,0.00016056141351273874,9.824509421990401e-14,-2.4835630206919755e-14,1.7603981423031752,-4.514198642249895e-06,7.925532113389273e-06,1.4444268591864553
1210.0,-0.0055276126469152136,0.0012530230138721142,-3.576327504273361e-14,-1.9133024213629223e-14,1.7225473271225493,-4.521760194379131e-06,8.632012424990725e-06,1.573182773989905
1211.0,0.009450617216577679,-0.0007519118460606094,-1.4642664692163066e-13,-1.294113450001897e-14,1.6828548973882362,-4.529147506664941e-06,7.4723852066551975e-06,1.3618409136777376
1212.0,-0.0011728296520993578,-0.0006365848664712165,-2.672579253508508e-13,-5.1419048953585484e-15,1.6388936702320003,-4.536341840153842e-06,7.385567711055268e-06,1.346018440095177
1213.0,-0.0097850358277177,0.0012901737920496855,-3.087317054369937e-13,6.9633748572928346e-15,1.5991575609759245,-4.543361742057136e-06,8.702839979465624e-06,1.5860910835633661
1214.0,0.005800842441773445,5.372549343939576e-05,-2.655945096497509e-13,1.3239161492210068e-14,1.5610243137012758,-4.550214248538206e-06,7.798286422729898e-06,1.4212363540349302
1215.0,0.0054022221448490875,-0.0011497597045880634,-2.4683846814412076e-13,2.208792930127653e-14,1.5176103699299701,-4.556876178659606e-06,7.009028729308582e-06,1.2773942756877417
1216.0,-0.009835263598602246,0.000750194641406649,-1.555778489901825e-13,2.6043489689274778e-14,1.475453104782866,-4.563353048926326e-06,8.27510098063433e-06,1.5081357248828204
1217.0,-0.0010442527989469232,0.0009033049011555125,-3.4512812542919705e-14,2.1869135232125057e-14,1.437665690450768,-4.569664041890983e-06,8.244165562240088e-06,1.502497750221999
1218.0,0.009402183166506992,-0.001090072762163782,6.250106209099289e-14,1.6285766531469837e-14,1.3960609055874387,-4.575792400251286e-06,7.185910866085794e-06,1.309631014573661
1219.0,-0.005196173332799189,-0.00014195715788534153,1.5397717880310756e-13,1.2210996744325551e-14,1.3520323686433917,-4.581727484341538e-06,7.736853011293733e-06,1.4100401254082187
1220.0,-0.0076561390484930205,0.0013388168058693242,2.8204251695826855e-13,4.831335930552283e-15,1.3130214592023448,-4.587491320292073e-06,8.751176507722151e-06,1.5949004074919895
1221.0,0.008350808206905095,-0.0004244835225098149,3.2952727153205215e-13,-5.231871272524039e-15,1.273572231310975,-4.59308198399447e-06,7.634248798371948e-06,1.3913405253195965
1222.0,0.002098973382314804,-0.0009392174798858797,3.020502261644768e-13,-1.334344173893127e-14,1.2292229775889665,-4.598477965560341e-06,7.137841236855125e-06,1.3008703329464155
1223.0,-0.010433859174311095,0.001078471920180644,2.645083721783799e-13,-2.04357525115635e-14,1.1878309035995267,-4.603692246269417e-06,8.521962519666221e-06,1.5531261977465134
1224.0,0.0022618356921797517,0.0005438193683315808,2.0386258840873798e-13,-2.63568103840768e-14,1.1496086361595792,-4.608738740779999e-06,7.999157605538869e-06,1.457845092418018
1225.0,0.00823161614127721,-0.0011947982877143048,9.208281649620085e-14,-2.5748230354705425e-14,1.1066873280030876,-4.6135968214781e-06,7.039486737526791e-06,1.2829452424264138
1226.0,-0.007503834836735577,0.00022404948317933032,-3.6380853052739084e-14,-1.9336843793857058e-14,1.062889254810469,-4.618262639584404e-06,7.976080928966073e-06,1.4536393720972092
1227.0,-0.005531282268495728,0.0012531975635051368,-1.1093038297457312e-13,-1.4684739259022108e-14,1.024109702131484,-4.622758225149335e-06,8.631725374916504e-06,1.5731304591634423
1228.0,0.009326016586312418,-0.0007031109458836404,-2.155814586272625e-13,-1.0756186991996313e-14,0.9835681235927319,-4.627075843319876e-06,7.488472871332755e-06,1.364772887787412
1229.0,-0.0002475073770717742,-0.0007295582178250393,-3.119049563404243e-13,-2.7455830163171573e-15,0.9387931018119611,-4.6311969103385555e-06,7.2859415662993645e-06,1.3278615924155721
1230.0,-0.010194461986367082,0.0012272473295530406,-3.497794807399893e-13,8.052137522066295e-15,0.8978432347046446,-4.635138217678101e-06,8.659096673121182e-06,1.5781188735351217
1231.0,0.004225519901562073,0.00028865813767240474,-3.081700954465983e-13,1.3782365638062645e-14,0.8591067083462357,-4.6389094813510635e-06,7.890485648593732e-06,1.4380396470288397
1232.0,0.007087981857926446,-0.0012006192114206783,-2.920953932329477e-13,2.2480143222361454e-14,0.8153929529431356,-4.6424888525662456e-06,6.994500957235344e-06,1.2747465917358627
1233.0,-0.008639357721340661,0.000444090254242731,-2.2437495048095806e-13,2.8553426612466694e-14,0.7717959461814353,-4.645876843820996e-06,8.117235574788206e-06,1.4793647819255278
1234.0,-0.00406391259993091,0.001158975734281444,-1.0261877970453546e-13,2.984664106294594e-14,0.7330026901583023,-4.649094542380118e-06,8.51358251509439e-06,1.5515989433602484
1235.0,0.009603045116380228,-0.0008436125033133489,3.57990626685544e-14,2.3487905539776637e-14,0.6917319488963559,-4.652131072702786e-06,7.390825443971337e-06,1.3469766610112928
1236.0,-0.0015978007190348242,-0.0005892985055882693,1.7678470188136075e-13,1.7994638425437342e-14,0.6467554923481459,-4.654970167625321e-06,7.387931778556562e-06,1.3464492909890908
1237.0,-0.009852990629917565,0.0012854458137118506,3.2886271580492756e-13,7.164078372263347e-15,0.6059878059094956,-4.657630302596312e-06,8.71766011435394e-06,1.588792050587812
1238.0,0.005210207409983418,0.0001460645834311729,3.798880845768176e-13,-3.5791219500560155e-15,0.566862457621312,-4.660118687069655e-06,7.842242761916479e-06,1.4292473892618704
1239.0,0.006372555125752965,-0.001185061368176625,3.4320947678605693e-13,-1.2590771182700477e-14,0.5227168595024654,-4.662413283403656e-06,6.986436837695503e-06,1.2732769073421348
1240.0,-0.009126912631991209,0.0005531964482811026,2.889831193158087e-13,-1.7827460050996104e-14,0.47920806611711186,-4.664516887011893e-06,8.18982235211302e-06,1.492593709559626
1241.0,-0.0032948044140711456,0.0011011412180555952,2.6851600155256385e-13,-2.6036996472218016e-14,0.440331732233374,-4.666449833233465e-06,8.44724022040041e-06,1.5395080716074028
1242.0,0.009656933853917922,-0.0009039785623342895,1.8197942389186201e-13,-3.040945629569684e-14,0.39866037893171075,-4.66819985263188e-06,7.342386909007032e-06,1.3381487463777901
1243.0,-0.0022161073975904113,-0.0005202556772691049,3.371806387109409e-14,-2.708072590830562e-14,0.35357632289163243,-4.669751964295294e-06,7.438143615675795e-06,1.3556003896341382
1244.0,-0.009655497802321628,0.0013053036947093708,-1.0118979035163647e-13,-2.147038890656584e-14,0.31284771466085226,-4.671125287550726e-06,8.738279657953326e-06,1.5925499588484828
1245.0,0.00560752175788817,8.512404906078638e-05,-2.433577146423617e-13,-1.4591690816826115e-14,0.27350645357621794,-4.672325912505313e-06,7.823038370349933e-06,1.4257473922148343
1246.0,0.00606103741958567,-0.001175037660019391,-3.6243107175074395e-13,-3.443956544061173e-15,0.22916065727697627,-4.673331870500594e-06,6.985901608196769e-06,1.273179361858407
1247.0,-0.009298885564911916,0.0005948394487609561,-4.02413639823178e-13,9.1967855588047e-15,0.18566559772438238,-4.674146896058205e-06,8.21898150868594e-06,1.4979079608102133
1248.0,-0.0030022306427739467,0.0010777906983483194,-3.5921812128546184e-13,1.7995812658455463e-14,0.14672787729247744,-4.67479099475755e-06,8.421935911228635e-06,1.534896365630069
1249.0,0.009663727210898178,-0.0009244094698101695,-3.1764141492188503e-13,2.6187264085016058e-14,0.10489172629827898,-4.675251443213068e-06,7.324967421155776e-06,1.3349740477246714
1250.0,-0.002428735014450404,-0.000495790881343273,-2.079201562668292e-13,3.1807352533546095e-14,0.059761717274180594,-4.6755137822114726e-06,7.455847360551733e-06,1.3588268940809234
1251.0,-0.009582261922029238,0.0013111717168578269,-5.969722527318243e-14,2.806417644541727e-14,0.019038932568900085,-4.675597358365717e-06,8.744282487629896e-06,1.5936439735205465
1252.0,0.005738966141713181,6.446638611955174e-05,7.385878523037149e-14,2.186839185973404e-14,-0.02037615520319414,-4.675507912138414e-06,7.816485792652952e-06,1.4245531860609741
1253.0,0.005949302216129202,-0.0011710420270744,2.0051054304614054e-13,1.5210391721082615e-14,-0.06478097235612643,-4.675223539865014e-06,6.986329095241509e-06,1.273257271298498
1254.0,-0.009360717372262007,0.0006104274498995166,3.415856504618583e-13,4.8713563991838344e-15,-0.10825261952299438,-4.674748337928462e-06,8.229138342722805e-06,1.4997590420596807
1255.0,-0.0028741575251525864,0.001067346581522568,3.781346366781768e-13,-6.241308181444161e-15,-0.1471848183448535,-4.674102233372133e-06,8.410922880570786e-06,1.5328892426942642
1256.0,0.009665224332855351,-0.0009349979237512068,3.3857642124711823e-13,-1.5130112235545236e-14,-0.18905729405503685,-4.673272319115555e-06,7.316631938146801e-06,1.3334549073855495
1257.0,-0.002569875493290277,-0.00047943019734057176,2.912190574662268e-13,-2.3755784960539997e-14,-0.23416281026351676,-4.6722444029192e-06,7.4693550990655645e-06,1.361288677092727
1258.0,-0.009514282889448928,0.0013158870927612836,2.1675804748395453e-13,-3.1071716617224166e-14,-0.27481164893815735,-4.671038048483274e-06,8.747828857917539e-06,1.5942902988931278
1259.0,0.005890067084938216,4.0329409221904626e-05,6.845604437100092e-14,-2.911006142913085e-14,-0.3142170060636571,-4.669658714380906e-06,7.807753885506342e-06,1.4229617974912177
1260.0,0.005777209221969313,-0.0011645801344529422,-5.980321494486761e-14,-2.3100341073580587e-14,-0.35861399819397377,-4.668084488582334e-06,6.988797885397847e-06,1.2737072078782117
1261.0,-0.009472581883618231,0.0006398788506675904,-2.2131600257707685e-13,-1.5102005437276564e-14,-0.40195548442248125,-4.666320004494591e-06,8.244817470092321e-06,1.5026165603155055
1262.0,-0.002575235081707766,0.0010424170257758996,-3.372478162534618e-13,-5.087451802229709e-15,-0.4407855973811953,-4.664385065918487e-06,8.384669608493829e-06,1.5281045883913154
1263.0,0.00966084331379764,-0.0009622077691217619,-3.6446014240429486e-13,6.136216631183469e-15,-0.4826759998089132,-4.662266238948326e-06,7.29541747435002e-06,1.3295885750216263
1264.0,-0.00297007181466408,-0.0004321796819987015,-3.1027529002962264e-13,1.2998771104365026e-14,-0.5276648821313251,-4.65994992203199e-06,7.50917570232861e-06,1.3685459751617084
1265.0,-0.00929985875038958,0.001327870511796533,-2.8716048988865405e-13,1.997406961465357e-14,-0.5680749033769512,-4.6574562152248915e-06,8.756727210350435e-06,1.5959120220875704
1266.0,0.006322461565043269,-3.078319836739851e-05,-2.642940880061112e-13,2.7160203965573014e-14,-0.6074552790867063,-4.6547896384135196e-06,7.782315376106328e-06,1.418325633545459
1267.0,0.005263932605616047,-0.0011426044497186204,-1.7174586051632856e-13,3.175602701983728e-14,-0.6518427011678346,-4.651928211916068e-06,6.9987817303510785e-06,1.2755267618970565
1268.0,-0.009753907975187819,0.0007201417846236245,-1.6103409493407774e-14,2.533388596485623e-14,-0.6948452738516135,-4.648878014875178e-06,8.289053803623491e-06,1.5106786244634012
1269.0,-0.0017658624861621327,0.000971305195754742,1.024550860890182e-13,2.0028099057007503e-14,-0.7334616537242117,-4.645658301580742e-06,8.313412572024955e-06,1.5151180057986098
1270.0,0.009590935108785385,-0.0010256727318989182,2.2954142354957556e-13,1.2825249935720946e-14,-0.7754596074529287,-4.642254227768926e-06,7.2414990070590225e-06,1.319761943667788
1271.0,-0.0039289512130294794,-0.00031310579712817146,3.6570871593093756e-13,2.193311793659737e-15,-0.8201980207797205,-4.638653763507208e-06,7.605213488843121e-06,1.3860488451714108
1272.0,-0.008720899207750763,0.0013445125710837193,3.75358183235854e-13,-9.200279080890662e-15,-0.8601219144431204,-4.634878043333281e-06,8.767967557223661e-06,1.5979605733643776
1273.0,0.0072134261739661715,-0.0001887572215056729,3.497861235933319e-13,-1.778777903937792e-14,-0.8995513911657197,-4.630929237613911e-06,7.725876451033246e-06,1.408039649196036
1274.0,0.00408136758056405,-0.0010788221430517795,3.06099854196427e-13,-2.874914373670101e-14,-0.9439624334210123,-4.626785478521801e-06,7.035830718081035e-06,1.2822789335136993
1275.0,-0.01018734044979827,0.0008766533582817789,1.7186716927066701e-13,-3.357910766424122e-14,-0.9863052826443893,-4.622455844907313e-06,8.38123076944719e-06,1.52747786056884
1276.0,-0.00010997401357673348,0.0008102343562820371,4.269587492692572e-16,-2.8953253729735345e-14,-1.024628461635029,-4.61795798211785e-06,8.172977683424659e-06,1.4895237715996925
1277.0,0.009217292297229797,-0.0011229773853901372,-1.56417149857959e-13,-2.0438360153850152e-14,-1.0669189322504573,-4.613274474735003e-06,7.144239379361637e-06,1.3020363933134786
1278.0,-0.005636680286280721,-7.799618084169179e-05,-3.561584746618278e-13,-9.018642749758319e-15,-1.1111732315659197,-4.608396702041737e-06,7.779241478463027e-06,1.4177654162307285
1279.0,-0.007391724963811262,0.001332604870117877,-4.4126823529739285e-13,8.831685228417554e-15,-1.1503286205470735,-4.60334704697969e-06,8.742149067987872e-06,1.593255158159159
1280.0,0.008496164466301708,-0.00045918363510705446,-3.9978873171508016e-13,2.284603023375139e-14,-1.1900172839410699,-4.59812316860751e-06,7.618127024719623e-06,1.3884023348551604
1281.0,0.0018329218383785282,-0.0009176430156164088,-2.8499121115889216e-13,3.354957870202307e-14,-1.2344347091622248,-4.5927043088429655e-06,7.151719885550326e-06,1.3033997142747298
1282.0,-0.010425937405992392,0.0011014431036443142,-7.661142791792257e-14,3.150042282410621e-14,-1.2756824093042363,-4.5871043819867224e-06,8.535685526866093e-06,1.5556272134391782
1283.0,0.0026354583448861186,0.0004977445323462975,1.0334413913774988e-13,2.3772079118627916e-14,-1.3137749211391052,-4.581337238526652e-06,7.973532285582577e-06,1.453174882280634
1284.0,0.007957869184870764,-0.0012013345345097976,2.8598268929169415e-13,1.3681545581800459e-14,-1.356582449541519,-4.575382180718777e-06,7.028978667610046e-06,1.2810301484984852
1285.0,-0.007967127176210925,0.0003100323820679532,4.2083345615447625e-13,-2.2051841649201698e-15,-1.3999156165971993,-4.569236901140819e-06,8.021806112426757e-06,1.4619727788876835
1286.0,-0.004703492820717966,0.001202944527770626,4.047864762387847e-13,-1.7989848682962557e-14,-1.4381073713287162,-4.562923969307529e-06,8.56903140090758e-06,1.5617044932255035
1287.0,0.009579591336505055,-0.0008212887846357593,3.3112986197301173e-13,-2.966296804992042e-14,-1.4784405809623218,-4.55643398476725e-06,7.4218859077637745e-06,1.3526374251743438
1288.0,-0.0017892521385016967,-0.0005695989298152233,1.511496313244528e-13,-3.559761497805497e-14,-1.5226198186153928,-4.549750064418483e-06,7.429097901598793e-06,1.353951809805502
1289.0,-0.009572606816301284,0.0013093285306105228,-8.576927583202473e-14,-2.7020616376906252e-14,-1.562297670152763,-4.54289196822093e-06,8.72200208421364e-06,1.5895833738450267
1290.0,0.0062453364016009484,-1.8741257941320666e-05,-3.0113927001998543e-13,-1.4031340545706107e-14,-1.6005341737815255,-4.535866023331572e-06,7.773276069120558e-06,1.4166782214080935
1291.0,0.004877208219565592,-0.0011245128257196925,-4.1722275654757135e-13,4.113622962184178e-15,-1.6439426178092595,-4.5286495262250435e-06,7.02325367053319e-06,1.279986768769747
1292.0,-0.01005327277980983,0.0008287523630629206,-4.07713192481625e-13,1.9314050068636422e-14,-1.6856402173386011,-4.521249987080982e-06,8.312306857481373e-06,1.5149164895139626
1293.0,-8.992550067226171e-05,0.0008077032945431108,-3.165592954624878e-13,3.375078015828695e-14,-1.723013588595248,-4.513686388180446e-06,8.162031025952458e-06,1.4875287451655117
1294.0,0.009065395944628178,-0.0011449495632973297,-9.513780676525245e-14,3.534167784270546e-14,-1.764457222432761,-4.5059408620882716e-06,7.133841461959438e-06,1.300141374662306
1295.0,-0.006431240532270111,4.368236525129199e-05,1.607386187554166e-13,2.4204475516798922e-14,-1.8076754455444701,-4.498005618801193e-06,7.860101850115492e-06,1.4325022050024634
1296.0,-0.006243142841400615,0.0012900220198539447,3.8939459683964984e-13,5.740904395503015e-15,-1.8455434125676606,-4.489904144605874e-06,8.684211884515792e-06,1.5826961164752187
1297.0,0.009275828528345641,-0.0006810469085344991,4.273533892061986e-13,-1.3707584458839461e-14,-1.884701863253642,-4.4816307746016564e-06,7.520452469235428e-06,1.3706011639833493
1298.0,-0.0006557355340890798,-0.0006907435151046747,3.483536955014238e-13,-2.875185648227479e-14,-1.928257561350667,-4.473166205971717e-06,7.355973520764462e-06,1.3406249040246208
1299.0,-0.009858460671096001,0.0012790717117235357,1.457826960471175e-13,-3.4901561153730435e-14,-1.9675432261439192,-4.4645291830947515e-06,8.674061079993072e-06,1.5808461341036628
1300.0,0.0058625608888061695,4.3012463456447204e-05,-1.1502566564133625e-13,-2.66114363403679e-14,-2.004930520991818,-4.455728039340228e-06,7.781261275211763e-06,1.418133523839433
1301.0,0.005016018730401817,-0.0011319969704931614,-3.5034265137809513e-13,-1.0049936468675382e-14,-2.0475852238186687,-4.4467396521039695e-06,7.026442935080568e-06,1.2805680116828255
1302.0,-0.01007617204230393,0.0008440014619230147,-4.583878077964435e-13,1.2146696677235053e-14,-2.0885634287684036,-4.437571380792534e-06,8.290948509701698e-06,1.511023934319001
1303.0,0.0004249295659317597,0.0007528001536533623,-3.6763769954551274e-13,2.992216067219265e-14,-2.125155614865449,-4.428242478932178e-06,8.108992887680184e-06,1.4778625536233319
1304.0,0.008745340206711957,-0.0011739373018844219,-1.5103312616128133e-13,3.7154646726659924e-14,-2.166050839842691,-4.418734057257978e-06,7.104431655607083e-06,1.2947814425326958
1305.0,-0.007311182962376537,0.00019115588504950692,1.6747099484564794e-13,2.5402124712257346e-14,-2.208320962326569,-4.409040080313605e-06,7.938909390605202e-06,1.4468648656492427
1306.0,-0.0049287853178415575,0.0012176856787932862,4.1303856599223775e-13,4.566463984728041e-15,-2.2451155759575205,-4.399184584214045e-06,8.592444537589316e-06,1.565971533343071
1307.0,0.009654223080739788,-0.0008619409631282908,4.556984524029167e-13,-1.8264139713524328e-14,-2.283987862068098,-4.389158448496532e-06,7.429699701797073e-06,1.3540614877877273
1308.0,-0.0028440230671540672,-0.0004507760130444391,3.1392788387413754e-13,-3.5695079572970234e-14,-2.3267222636485085,-4.378944719439681e-06,7.563566165527484e-06,1.378458627688259
1309.0,-0.008704720168129017,0.001343216986974667,2.0286582081626916e-14,-3.302711033054438e-14,-2.3644290585634673,-4.368565466979852e-06,8.749866851888228e-06,1.5946617229423914
1310.0,0.007929530174108041,-0.00033126246536952403,-2.72552344354281e-13,-1.800144166392609e-14,-2.401535781384145,-4.358023325283521e-06,7.670193137177278e-06,1.3978913748604627
1311.0,0.001977808633502858,-0.0009318141726531347,-4.4575163762717213e-13,6.31315778359161e-15,-2.443847826873502,-4.3472954442855025e-06,7.188088446570205e-06,1.3100278782409482
1312.0,-0.010313830801167748,0.001156048658830838,-3.932287511690288e-13,2.8075858207149506e-14,-2.482797467684697,-4.336396584101734e-06,8.50327075243573e-06,1.5497196263962099
1313.0,0.004354878494604157,0.00026729495791359974,-1.7147246493133583e-13,3.7013922801891025e-14,-2.5186993496931303,-4.325340123631418e-06,7.825211150033927e-06,1.4261433809370745
1314.0,0.006075805503766701,-0.0011771332777868427,1.6114540906836924e-13,2.69160266064118e-14,-2.5598739484561146,-4.3141029169661824e-06,7.008830307569596e-06,1.2773581133600724
1315.0,-0.009794585786108782,0.0007510306641083404,4.499497744786389e-13,2.065556354003482e-15,-2.6000241220314866,-4.302689461076495e-06,8.183271803184014e-06,1.491399873148379
1316.0,2.835990996344329e-05,0.0007938680754777326,4.432589456528148e-13,-2.33766208662755e-14,-2.6353744872230194,-4.2911208259212076e-06,8.12123401939839e-06,1.480093497765334
1317.0,0.008725859402604765,-0.0011773725636138727,2.4686979246978393e-13,-3.8390948275236044e-14,-2.67499772271283,-4.279378254667929e-06,7.119124053626584e-06,1.2974591295348559
1318.0,-0.007660974724721658,0.0002548825817068706,-1.2943244081531312e-13,-2.862031648314456e-14,-2.715996541654225,-4.267455708849202e-06,7.961380574867732e-06,1.4509602351010542
1319.0,-0.004008767712846658,0.0011556037159002504,-4.2137886369470297e-13,-4.693589637518266e-15,-2.751364889444959,-4.255377904825762e-06,8.520360562126559e-06,1.5528342412615155
1320.0,0.009717280629049817,-0.0009823448089136652,-4.521487337456591e-13,2.2596852677434433e-14,-2.7893432981734665,-4.243133385082605e-06,7.381056914854317e-06,1.3451963482664195
1321.0,-0.0046359215402429115,-0.000224028854477254,-2.490063127678887e-13,3.802208662941282e-14,-2.83068922857311,-4.230707367041476e-06,7.753980353270418e-06,1.4131615805261408
1322.0,-0.007144087593607227,0.001326799885238766,1.1302078386751902e-13,2.8853844144288586e-14,-2.8664648278820954,-4.21812430306328e-06,8.753376930858929e-06,1.5953014342287264
1323.0,0.009254310234075695,-0.0006636491356408798,4.1788267267081556e-13,4.475265783110218e-15,-2.9029336427394727,-4.205381150105064e-06,7.5894933404745865e-06,1.383183850845598
1324.0,-0.0013326660192711616,-0.0006243814504356002,4.404613865072979e-13,-2.2876824154579664e-14,-2.944130091070766,-4.192457155037787e-06,7.490947840227603e-06,1.3652239504411523
1325.0,-0.009184195177985615,0.0013276729761300832,2.2268770892598822e-13,-3.79740650204735e-14,-2.9805200234066223,-4.179373417265037e-06,8.706573478324627e-06,1.586771513085767
