turn,n_macroparticles,intensity,epsn_x,epsn_y,eps_z,mean_x_m,mean_y_m,mean_z_m
33300.0,1000.0,1950000000.0,7.975012927331367e-07,6.256368646003982e-07,4.937585805595907e-06,-0.0004970303149156651,0.00017768666016561562,0.08248285948012121
33400.0,1000.0,1950000000.0,8.014490850154809e-07,6.283071316717412e-07,4.9372189698536775e-06,0.00018633641496017747,0.00018311258658166215,0.04837120978022533
33500.0,1000.0,1950000000.0,8.040957238951909e-07,6.32036821841583e-07,4.936523372633981e-06,0.0003516929603048776,-1.4629377964729759e-05,-0.004183836558542507
33600.0,1000.0,1950000000.0,7.878186776660907e-07,6.384097879728989e-07,4.935609644412267e-06,-0.0002846193125580541,-0.00019411169918320535,-0.05524142891554643
33700.0,1000.0,1950000000.0,8.072041232334452e-07,6.186018885317296e-07,4.934672925494919e-06,0.0002811494106477824,0.0002456040282640323,-0.08510705941452322
33800.0,1000.0,1950000000.0,8.020351244498308e-07,6.248314093204137e-07,4.934220683439428e-06,-0.0003880516843593514,4.8366479011414997e-05,-0.0827585016523146
33900.0,1000.0,1950000000.0,7.974825195133589e-07,6.338829223948905e-07,4.933892260639848e-06,0.00010926897807071006,0.00035500829463672385,-0.0487436555683915
34000.0,1000.0,1950000000.0,8.17215018361916e-07,6.265213560776311e-07,4.933938846996343e-06,0.00011281758312596025,-2.3177473685074155e-05,0.0036872164160072383
34100.0,1000.0,1950000000.0,8.229973297692185e-07,6.083805264415462e-07,4.934346796816021e-06,0.00029640846321045503,0.0002256424811061197,0.05479210231120977
34200.0,1000.0,1950000000.0,8.157378017282065e-07,6.169392592011293e-07,4.93537559834247e-06,-8.403751415820198e-05,6.516423552429525e-05,0.0851434778289591
34300.0,1000.0,1950000000.0,8.075841366453032e-07,6.185029440017451e-07,4.936310494200193e-06,-0.00010547223432386246,0.00015495946579340402,0.08318383593849911
34400.0,1000.0,1950000000.0,8.035990137031576e-07,6.234528148057639e-07,4.936561117078579e-06,0.00022465021453723,0.00011938489253287005,0.049609364724383154
34500.0,1000.0,1950000000.0,8.141562863004599e-07,6.083299204054949e-07,4.9357714732311235e-06,4.662547497914528e-05,-0.0007190483702323637,-0.0028005851551408034
34600.0,1000.0,1950000000.0,8.219660322672269e-07,6.043253619513679e-07,4.933969972787573e-06,0.0001814542953552599,-0.0002881751582214306,-0.05412622864293059
34700.0,1000.0,1950000000.0,8.115749993639646e-07,6.191587553469259e-07,4.932177133980355e-06,-5.981417742827364e-05,-6.344444550372711e-05,-0.08500565788063155
34800.0,1000.0,1950000000.0,8.153344973346094e-07,6.151778077399234e-07,4.931031087647591e-06,-9.833647329594188e-05,3.798320744687769e-05,-0.08347948903151846
34900.0,1000.0,1950000000.0,8.016461214741114e-07,6.389627018351689e-07,4.930917835275401e-06,0.0003693264698905567,-0.00021126130284216516,-0.05024678676501719
35000.0,1000.0,1950000000.0,8.021335483378053e-07,6.277554574248454e-07,4.931663902388995e-06,4.282479046993644e-06,6.299052450436372e-05,0.0018308684157142348
35100.0,1000.0,1950000000.0,8.00630035040388e-07,6.14646597710007e-07,4.9329425583690805e-06,-0.000277607058506288,9.58929041250557e-05,0.05349691981599409
35200.0,1000.0,1950000000.0,8.031505230915218e-07,6.18197677267601e-07,4.934168354348622e-06,-2.8748277894242994e-05,-0.0001054264397972823,0.08509826193408626
35300.0,1000.0,1950000000.0,8.034693375894864e-07,6.150410235926955e-07,4.9350881867419235e-06,-0.0002574003993652828,8.66256711129626e-05,0.08416248199088378
35400.0,1000.0,1950000000.0,7.941222617965178e-07,6.236998216089354e-07,4.935552747429097e-06,-0.00021423762777735873,0.0003546995616105304,0.050939313657642406
35500.0,1000.0,1950000000.0,8.003887360742072e-07,6.204685146894428e-07,4.9356559610659574e-06,0.00016935661726940595,0.0002123404140477393,-0.0016144344948294338
35600.0,1000.0,1950000000.0,8.064119481917029e-07,6.229648048029051e-07,4.934914553069958e-06,-1.0622254633972293e-05,8.972078964530435e-05,-0.05336114491307859
35700.0,1000.0,1950000000.0,8.102423392147496e-07,6.258749707714002e-07,4.934485256186748e-06,-0.00022378027135543205,-9.369389290130771e-05,-0.08499049964437294
35800.0,1000.0,1950000000.0,7.989638205739803e-07,6.223046686839151e-07,4.934795246781886e-06,-1.615489544179293e-05,0.0002592594451850744,-0.08415865859068683
35900.0,1000.0,1950000000.0,8.017547757863287e-07,6.25762419305977e-07,4.935396447471056e-06,-0.0002752782103359316,-0.0003734310448014083,-0.05140166953248969
36000.0,1000.0,1950000000.0,7.910432822818285e-07,6.336599744162537e-07,4.936187812592624e-06,-0.0002427469294230501,-0.0005931614458650585,0.001068809528847994
36100.0,1000.0,1950000000.0,8.001975694394615e-07,6.125739509883602e-07,4.937210119382192e-06,0.0003592193384510795,0.00033684534902887357,0.05327793342175404
36200.0,1000.0,1950000000.0,7.920875215099962e-07,6.203294749416556e-07,4.937522141749898e-06,0.0004008196485314787,0.0003526541780654809,0.08516807706756453
36300.0,1000.0,1950000000.0,8.050428648489254e-07,6.201673155187992e-07,4.9375573358120885e-06,0.00018498231162837223,-0.00047882097721786037,0.08451939363759292
36400.0,1000.0,1950000000.0,8.116630110438046e-07,6.237003151867181e-07,4.937699344299748e-06,4.1964638681297506e-05,-7.550750285607028e-05,0.051636443361111846
36500.0,1000.0,1950000000.0,8.146546408258131e-07,6.121048943634983e-07,4.93693705681044e-06,6.388550838119135e-05,-0.0004044481807382855,-0.0009134259214198302
36600.0,1000.0,1950000000.0,8.166877717865199e-07,6.170087321580381e-07,4.936180473588104e-06,5.232024268306887e-07,1.5808294321533194e-05,-0.053272147202993454
36700.0,1000.0,1950000000.0,8.136219024676842e-07,6.238800756782714e-07,4.9355223666180745e-06,-4.016989548863147e-05,0.0003790793921816028,-0.08531733301332668
36800.0,1000.0,1950000000.0,8.101476855431682e-07,6.262739402667553e-07,4.935500950969242e-06,-5.898767725920181e-05,-6.119660246231261e-05,-0.08488978021435385
36900.0,1000.0,1950000000.0,8.012734820690689e-07,6.303527010084437e-07,4.935570066567679e-06,-0.0005932033455755877,-0.0005214598835643535,-0.05238931830033064
37000.0,1000.0,1950000000.0,7.984735503775304e-07,6.345865866826378e-07,4.935632224908747e-06,0.00032678531907848017,-0.00015631416951899905,0.00026527598999112655
37100.0,1000.0,1950000000.0,7.928181190896597e-07,6.45579821563687e-07,4.935840563376691e-06,-6.450462257279534e-05,5.012840924146494e-05,0.05253176905185788
37200.0,1000.0,1950000000.0,8.020456503093596e-07,6.314418335241637e-07,4.93529882311599e-06,0.00016733780328178886,-7.078352835810078e-05,0.08499441434648718
37300.0,1000.0,1950000000.0,8.089570387218741e-07,6.258976728294728e-07,4.934857017008799e-06,1.1271145913802313e-05,0.00027721971743718766,0.08506973481047363
37400.0,1000.0,1950000000.0,8.109940970459076e-07,6.386130592539214e-07,4.934234608057426e-06,-0.00014136158238133188,0.0001944997722311109,0.05256210121941004
37500.0,1000.0,1950000000.0,8.090446897812416e-07,6.347213894104493e-07,4.933234657396477e-06,8.67924264074654e-05,6.556804869627968e-05,7.557875979050994e-05
37600.0,1000.0,1950000000.0,8.066367243878544e-07,6.382732963509882e-07,4.932539619823197e-06,0.00018886143346692134,-0.00010580305514511446,-0.0524930941372479
37700.0,1000.0,1950000000.0,8.063878338509915e-07,6.351856499801236e-07,4.932358561238369e-06,-6.833133694124835e-05,-0.0001260187981153692,-0.08518378135742743
37800.0,1000.0,1950000000.0,8.061743523822937e-07,6.34986096851264e-07,4.931951903885614e-06,0.00021249944100602141,0.0003372231611858154,-0.08517142607538036
37900.0,1000.0,1950000000.0,8.128651098000587e-07,6.361453290444439e-07,4.932396938337132e-06,0.0004277522997572189,-0.00046706689874831967,-0.05271485519038105
38000.0,1000.0,1950000000.0,8.054987770271327e-07,6.426332868979085e-07,4.933309467210754e-06,0.0003982471771028434,0.00045188177423782533,-0.00031917714004654535
38100.0,1000.0,1950000000.0,8.010580740047299e-07,6.491492672481164e-07,4.933720789083739e-06,0.0003554844386712057,8.497991878922378e-05,0.05215703833402134
38200.0,1000.0,1950000000.0,8.018236285753466e-07,6.44624620918058e-07,4.933920364565617e-06,0.00045754640216000547,0.00036545891871961485,0.08490414570450446
38300.0,1000.0,1950000000.0,8.109019137266152e-07,6.302419050076364e-07,4.93328378863212e-06,0.00032329865918397365,4.273406899109721e-05,0.08517424748163867
38400.0,1000.0,1950000000.0,7.99232773774323e-07,6.413692168485271e-07,4.932363909467173e-06,-4.629369202622454e-05,0.0004051479124691389,0.05307218057814139
38500.0,1000.0,1950000000.0,8.002069521192379e-07,6.452843460892034e-07,4.9311142931696295e-06,5.231702717173209e-06,-1.510994293286151e-06,0.0008478166330424849
38600.0,1000.0,1950000000.0,8.03479720349191e-07,6.473133115530774e-07,4.929498148327826e-06,-1.5128221476390296e-05,-0.00016858040944266856,-0.051842282542385966
38700.0,1000.0,1950000000.0,8.077101208966108e-07,6.383249877503465e-07,4.928203930720871e-06,-0.000589263784073836,0.00017541068330687097,-0.0848908510871548
38800.0,1000.0,1950000000.0,8.04929938416705e-07,6.435103348275877e-07,4.928288853112022e-06,0.0005808472538750406,-5.190656876231277e-05,-0.08535645232338615
38900.0,1000.0,1950000000.0,8.048688097870786e-07,6.537727370285956e-07,4.928822769330571e-06,-0.00023414494752442287,-0.00011568453874748636,-0.053721940972909235
39000.0,1000.0,1950000000.0,8.138589776621361e-07,6.313082024385016e-07,4.930261755327475e-06,-0.00035834059420573167,2.1354801326032834e-05,-0.0014980372408831101
39100.0,1000.0,1950000000.0,8.149464654320806e-07,6.421059025058847e-07,4.9318404510928046e-06,-0.000394131624353549,0.000573683554668497,0.05148665428018384
39200.0,1000.0,1950000000.0,8.112560258032627e-07,6.41824887216992e-07,4.9331807950486895e-06,-0.0005345848720298976,0.00018787072500903173,0.08467403732356237
39300.0,1000.0,1950000000.0,8.091289861207235e-07,6.526400259828968e-07,4.933699170336002e-06,-6.696639152390581e-05,0.0002599686715088278,0.08561296217497105
39400.0,1000.0,1950000000.0,8.072668415016992e-07,6.588245133630013e-07,4.934088867563766e-06,0.00024216630121776965,-9.502176010712812e-05,0.053671957113196354
39500.0,1000.0,1950000000.0,8.097419398830495e-07,6.567101024972042e-07,4.933051084989718e-06,6.88075694418991e-06,7.512437074619604e-05,0.0013080803188151885
39600.0,1000.0,1950000000.0,8.092605241167292e-07,6.526589014865897e-07,4.932028249083876e-06,-6.384058592800154e-05,-0.0001635057126889164,-0.05151027211169813
39700.0,1000.0,1950000000.0,8.069206114116681e-07,6.557717952330443e-07,4.930601855922345e-06,0.00017209581530466667,0.0002522838426409941,-0.0847705974705812
39800.0,1000.0,1950000000.0,8.044066202788925e-07,6.56021412670238e-07,4.930048457752531e-06,-4.816164644440792e-05,7.953635669111361e-05,-0.08593665982782207
39900.0,1000.0,1950000000.0,7.976883608092644e-07,6.566628428382862e-07,4.930153330218578e-06,0.000253591303001913,-0.00012933210637578255,-0.05393619509344729
40000.0,1000.0,1950000000.0,8.057892418192364e-07,6.54987440685044e-07,4.930882697870888e-06,-0.0002865769995528568,8.916974387676708e-05,-0.001681517095185224
40100.0,1000.0,1950000000.0,8.090220994904136e-07,6.6485627725042e-07,4.932520521095179e-06,0.000199238005141832,0.0003378955862372938,0.05126964040094531
40200.0,1000.0,1950000000.0,8.036946180976366e-07,6.649852576334087e-07,4.93396689244585e-06,0.00029937454488935714,1.0967832215240834e-05,0.08441525211945712
40300.0,1000.0,1950000000.0,8.070665735109312e-07,6.650087799714019e-07,4.935052385894438e-06,-0.00019406827036593273,-0.00023845604142871209,0.08552162631923589
40400.0,1000.0,1950000000.0,8.040034752768441e-07,6.57841777324766e-07,4.935130019548875e-06,-0.00016207647219907803,-0.00045058562611207813,0.05411127816924248
40500.0,1000.0,1950000000.0,8.022638475275817e-07,6.494405189374866e-07,4.934196795537726e-06,0.0006014372540073038,0.00033594550247590153,0.002462165344966245
40600.0,1000.0,1950000000.0,8.125744528803378e-07,6.366212348892037e-07,4.932761807361492e-06,-0.00041539113823048005,0.0004951198091784426,-0.050299365990862495
40700.0,1000.0,1950000000.0,8.070359762182794e-07,6.404900589469049e-07,4.931173160075032e-06,-8.416295582791912e-05,-0.0004759548539741017,-0.08361092557518558
40800.0,1000.0,1950000000.0,8.088230772111339e-07,6.462348461262266e-07,4.930630916364051e-06,-0.00034592252653495596,-0.000465400290355109,-0.08527888155289852
40900.0,1000.0,1950000000.0,8.186843854733428e-07,6.475731947182521e-07,4.930960785842797e-06,0.00030250615241371237,0.0004197479659318929,-0.054486282307176614
41000.0,1000.0,1950000000.0,8.173512117685448e-07,6.564420320528682e-07,4.932404154864268e-06,0.0003321505976799313,6.633668992704673e-06,-0.003064293957146899
41100.0,1000.0,1950000000.0,8.165812501226132e-07,6.540514638341392e-07,4.933883711477422e-06,-0.00013389144696749017,-0.0001957381169629575,0.04929639682860498
41200.0,1000.0,1950000000.0,8.15581862790194e-07,6.485277916107439e-07,4.935187326445981e-06,0.00012609898184481682,-6.175083488423658e-05,0.08305095455951532
41300.0,1000.0,1950000000.0,8.054721190692945e-07,6.499653837591931e-07,4.935888549211324e-06,0.0004628561666956497,0.0001667659647606209,0.085551274486312
41400.0,1000.0,1950000000.0,8.180478815204637e-07,6.376227908381124e-07,4.935344802433929e-06,-0.000127830499587617,0.00025619420733762597,0.055260232603976805
41500.0,1000.0,1950000000.0,8.114184200750322e-07,6.444747851785658e-07,4.93412856269276e-06,-0.0003368451013337947,0.00032974600821986864,0.0039047674905961062
41600.0,1000.0,1950000000.0,8.12507923091717e-07,6.469227679623454e-07,4.932750297961135e-06,-0.00019791011640017694,0.00023906314735217527,-0.0486933306945779
41700.0,1000.0,1950000000.0,8.249618103428833e-07,6.423000529657508e-07,4.931426040296011e-06,-0.00020787854001662378,-0.0003048795731114217,-0.08293484725886875
41800.0,1000.0,1950000000.0,8.142847499332063e-07,6.539001334609369e-07,4.931094649982843e-06,0.00011708102673560132,0.0006571390301218318,-0.08586451090995206
41900.0,1000.0,1950000000.0,8.198961188935176e-07,6.427820061151205e-07,4.931363871015658e-06,0.00011394923718005052,0.00032475828082186774,-0.05591979981734718
42000.0,1000.0,1950000000.0,8.263321612071319e-07,6.448300020521164e-07,4.932549516515681e-06,0.00014818630119740178,7.710108588417299e-05,-0.004556143098328048
42100.0,1000.0,1950000000.0,8.34157875536219e-07,6.425613359414641e-07,4.9339652104380985e-06,0.00043991118839161196,-0.00027582191337883626,0.04835915751004164
42200.0,1000.0,1950000000.0,8.346471411110002e-07,6.425821908610545e-07,4.93494304236006e-06,-0.00028008821323404046,0.00018276495678074434,0.08265803124832465
42300.0,1000.0,1950000000.0,8.386082948359182e-07,6.513612936789619e-07,4.9354239124896805e-06,-0.0004884228992432035,0.00023479541055524084,0.08532925544592843
42400.0,1000.0,1950000000.0,8.34041659101973e-07,6.546488650622387e-07,4.935308997185052e-06,0.00022564919948404663,0.0002015716475500703,0.055555931811644234
42500.0,1000.0,1950000000.0,8.391834953949667e-07,6.390981938516968e-07,4.934580600788004e-06,-3.076464159378029e-05,2.120880653482391e-05,0.004613223648304221
42600.0,1000.0,1950000000.0,8.395344082833724e-07,6.445990938857853e-07,4.933786484331437e-06,-0.00034507510638609446,-0.0002287570820313453,-0.0480673674056057
42700.0,1000.0,1950000000.0,8.459377273763025e-07,6.438773486405025e-07,4.932861655586248e-06,0.00017672083040578483,0.00022442325975398212,-0.08253421649941975
42800.0,1000.0,1950000000.0,8.474662559045013e-07,6.522199839934626e-07,4.932219487056801e-06,-0.00042742415407822943,0.00010454998491483806,-0.08569294831561669
42900.0,1000.0,1950000000.0,8.446930008186683e-07,6.418121261288589e-07,4.932324549487487e-06,0.00029973525577410917,-0.0001358856037447563,-0.05615911580412067
43000.0,1000.0,1950000000.0,8.468633391994027e-07,6.347451729121523e-07,4.932605120756806e-06,-0.00036858527987624425,-0.00027081266151299645,-0.0051980474143729265
43100.0,1000.0,1950000000.0,8.455515172640046e-07,6.380800557656302e-07,4.934006285974499e-06,-0.0002236329879818308,0.00024411701229740953,0.0479154399715189
43200.0,1000.0,1950000000.0,8.435677981425422e-07,6.547092027271464e-07,4.934802413475564e-06,0.00017984432022275025,0.000167470948364736,0.08272164865597756
43300.0,1000.0,1950000000.0,8.443610938119152e-07,6.392191290920046e-07,4.935123705251918e-06,-0.0004999064137545968,-0.00019424112116237308,0.0858285522823719
43400.0,1000.0,1950000000.0,8.424230123247186e-07,6.486830702367795e-07,4.934908232418404e-06,-0.00031893827467954707,0.00013061936120643426,0.05631973841199826
43500.0,1000.0,1950000000.0,8.408868686583374e-07,6.420688800514812e-07,4.9340078437978935e-06,-0.00014712328197593244,0.00021012990399194942,0.0054310401529871636
43600.0,1000.0,1950000000.0,8.46988771923152e-07,6.246680696668855e-07,4.9331150524611216e-06,0.00027925620835233395,-0.0003160897324251995,-0.04743573390612531
43700.0,1000.0,1950000000.0,8.410040643348636e-07,6.393149680845304e-07,4.931420625961454e-06,0.0002646808885098047,-0.0004416978112589327,-0.08201310112632924
43800.0,1000.0,1950000000.0,8.502818741338965e-07,6.402992268382143e-07,4.9309305225736845e-06,-0.00017261753589862912,0.0002515910125769997,-0.08562928880560414
43900.0,1000.0,1950000000.0,8.409788491708614e-07,6.453664226039341e-07,4.930834224744883e-06,0.00023538474050569877,-1.6549146573809215e-05,-0.05670471459178939
44000.0,1000.0,1950000000.0,8.444504092394356e-07,6.323807963869447e-07,4.931223490455157e-06,0.00010734416063789067,0.00028678017306228514,-0.006012348092917095
44100.0,1000.0,1950000000.0,8.494188748656194e-07,6.374170012861201e-07,4.932053961535676e-06,0.00010710219447003364,-0.00041573879184235164,0.04667977072280314
44200.0,1000.0,1950000000.0,8.472923495535606e-07,6.375455952313273e-07,4.9326710143537806e-06,-0.000559532008233705,-0.000341167313795866,0.08161718029002665
44300.0,1000.0,1950000000.0,8.465688772739625e-07,6.383415887217151e-07,4.933889452486628e-06,-0.0002922377912740992,7.973602181185814e-06,0.08574969838496899
44400.0,1000.0,1950000000.0,8.43545106126542e-07,6.431486097692359e-07,4.934840828182711e-06,-8.88056084915376e-05,-0.00022721875604484368,0.05720161528851259
44500.0,1000.0,1950000000.0,8.479541409410668e-07,6.498148545290463e-07,4.935558289042647e-06,0.0001801973242362218,-0.00014063332924190027,0.006573641286074876
44600.0,1000.0,1950000000.0,8.449822986636923e-07,6.457430360031599e-07,4.93548209698286e-06,-3.260389952272911e-05,0.00037811116278195446,-0.0465078116372032
44700.0,1000.0,1950000000.0,8.503933853929101e-07,6.468429571707731e-07,4.9348196145140355e-06,0.00027493820285609885,-0.00010389904221275001,-0.08198041012529468
44800.0,1000.0,1950000000.0,8.48373677533079e-07,6.50339856355942e-07,4.934265376437777e-06,0.00034332188108123217,-0.0003111755615674628,-0.08636006677753508
44900.0,1000.0,1950000000.0,8.557402380203349e-07,6.60424553337216e-07,4.934075829495844e-06,-8.13363815000162e-05,0.00011637130254613996,-0.05811044402687218
45000.0,1000.0,1950000000.0,8.543913295540011e-07,6.506306315958433e-07,4.934116708480388e-06,-0.0001683758187857472,-0.00017680217559595677,-0.007727052948263719
45100.0,1000.0,1950000000.0,8.533092693624205e-07,6.53108758340605e-07,4.934503276567528e-06,-0.00021350447456097216,0.00021902669323672382,0.04575397156170651
45200.0,1000.0,1950000000.0,8.504210518341516e-07,6.660264865727348e-07,4.935213368740636e-06,-0.0004087944626440571,0.00017059937428178586,0.08164166758383144
45300.0,1000.0,1950000000.0,8.575248526260186e-07,6.586526783191052e-07,4.935416135800883e-06,0.00013800318592092697,-0.00017219566928702824,0.08633357820857919
45400.0,1000.0,1950000000.0,8.508259448464325e-07,6.644899972391879e-07,4.935691005982202e-06,-0.0006352935219867151,0.0007049201032506174,0.05797511428645989
45500.0,1000.0,1950000000.0,8.538457570324884e-07,6.650328730665058e-07,4.935748594723327e-06,-0.00015379934407450222,-0.00037025128362961257,0.007683211728729571
45600.0,1000.0,1950000000.0,8.66725567544644e-07,6.419498316593649e-07,4.935863533350813e-06,-0.0005494357869983364,-0.00022599389072578118,-0.04551757767041582
45700.0,1000.0,1950000000.0,8.686902164976857e-07,6.572545882240088e-07,4.936035856918751e-06,-0.00014575620516100288,9.992434025206514e-06,-0.08144515470078835
45800.0,1000.0,1950000000.0,8.676539638172382e-07,6.533976865340027e-07,4.936397495921307e-06,0.0002551624147401543,-0.00014577775940390847,-0.08651394869925243
45900.0,1000.0,1950000000.0,8.663952192572379e-07,6.574840028234041e-07,4.936666931489773e-06,-0.0002854578555594191,2.593788052328962e-06,-0.05863378988827835
46000.0,1000.0,1950000000.0,8.666744736423381e-07,6.486301388572757e-07,4.937376114412461e-06,0.00038652468160226537,-9.065830571765673e-05,-0.00833778198656951
46100.0,1000.0,1950000000.0,8.676984807781489e-07,6.532444362019277e-07,4.937669926685473e-06,0.0001909619083540101,-8.697504684704065e-05,0.045315392566508496
46200.0,1000.0,1950000000.0,8.549044413711384e-07,6.660333963272634e-07,4.9383148233467e-06,-0.0002986944801557434,6.636329418316366e-05,0.08147982612728394
46300.0,1000.0,1950000000.0,8.536897696888952e-07,6.578610555019913e-07,4.93863845243867e-06,0.0005200342909770601,9.424455977249383e-06,0.08672644394270317
46400.0,1000.0,1950000000.0,8.71433802718451e-07,6.364369355829137e-07,4.939074867263595e-06,-0.0003187235080101452,-0.00042654099266934315,0.05894366131238569
46500.0,1000.0,1950000000.0,8.665363183889424e-07,6.504983567256194e-07,4.939268474423931e-06,0.00018328319195931448,0.00024231462113411784,0.009047073596158105
46600.0,1000.0,1950000000.0,8.65189994831112e-07,6.482938894863249e-07,4.938889111839152e-06,4.700250306508655e-05,-5.752622022553496e-05,-0.044514591577359854
46700.0,1000.0,1950000000.0,8.724430181872155e-07,6.469834530762765e-07,4.9382996828771315e-06,-0.00014917388738200032,0.0004426846495544078,-0.0811196529207166
46800.0,1000.0,1950000000.0,8.720646968730331e-07,6.526774838638518e-07,4.9376264359842195e-06,0.00033789085893880385,0.00036954028643428505,-0.08698906264541059
46900.0,1000.0,1950000000.0,8.75091600725008e-07,6.569302709624397e-07,4.937176005441899e-06,0.0002659496321751902,-0.00024083014446334632,-0.05999080497606928
47000.0,1000.0,1950000000.0,8.695020898684918e-07,6.59742413310822e-07,4.9373222461547366e-06,6.40245486732873e-05,5.2431897371253775e-05,-0.009980282419555148
47100.0,1000.0,1950000000.0,8.760225407780738e-07,6.474833822885634e-07,4.93742927948842e-06,-0.00016026569466862504,-0.0006194605941777182,0.04394677649466602
47200.0,1000.0,1950000000.0,8.776244931141508e-07,6.406426252761584e-07,4.937576025859477e-06,-0.00011191359101308949,9.420345557329338e-06,0.08114920419208438
47300.0,1000.0,1950000000.0,8.718912907277545e-07,6.501203296420991e-07,4.937980178812894e-06,4.345058832854613e-05,-0.0001955770657240651,0.08766726647629197
47400.0,1000.0,1950000000.0,8.730869463165861e-07,6.58999558048845e-07,4.938061540480578e-06,-0.00011748865458877758,0.0001445357907575046,0.060409817129137955
47500.0,1000.0,1950000000.0,8.796742578520128e-07,6.577755583316301e-07,4.9381955192526775e-06,6.76370774215515e-05,0.00015126167188078,0.010141492204710435
47600.0,1000.0,1950000000.0,8.676530731873735e-07,6.578382033634097e-07,4.937981599961421e-06,7.262205237988215e-05,5.542459721662997e-05,-0.04401420440830709
47700.0,1000.0,1950000000.0,8.663817270255198e-07,6.570530692368676e-07,4.937254766339547e-06,-6.3898436450819e-05,0.00022067916862031654,-0.08119934683761731
47800.0,1000.0,1950000000.0,8.680343598026273e-07,6.515278868818387e-07,4.937089770798625e-06,-2.685887757244687e-05,-6.742534318565788e-05,-0.0875309643491121
47900.0,1000.0,1950000000.0,8.737648404664194e-07,6.465627448200769e-07,4.936459435822415e-06,-0.00010693844674045938,5.6315760504186825e-05,-0.06051475962933007
48000.0,1000.0,1950000000.0,8.774251007565089e-07,6.471313395493331e-07,4.936606538638168e-06,-4.947932323633383e-06,0.0003761110696780827,-0.010426593497607441
48100.0,1000.0,1950000000.0,8.71544066257549e-07,6.355409001750572e-07,4.93658803807327e-06,0.000112570523205701,1.272489529954389e-05,0.043769563333622835
48200.0,1000.0,1950000000.0,8.586380251306949e-07,6.547757841250707e-07,4.9374737350797175e-06,-0.0002097903613499906,0.00012649148738380658,0.08146887263612969
48300.0,1000.0,1950000000.0,8.564540463450623e-07,6.558859834842826e-07,4.937976814477871e-06,0.0004204682574460873,-0.0003631456296940367,0.08803030721127404
48400.0,1000.0,1950000000.0,8.689419749964119e-07,6.474706999207373e-07,4.938702117799613e-06,-3.159011934199924e-05,-0.0006033567552422398,0.06080598542276792
48500.0,1000.0,1950000000.0,8.58955907062753e-07,6.571427237036581e-07,4.939375297838295e-06,-3.723714200977645e-05,-2.6626458321552855e-05,0.010602904877484646
48600.0,1000.0,1950000000.0,8.65648486660771e-07,6.438874404145117e-07,4.939284948664805e-06,-0.00020494473768732386,5.653668160285475e-05,-0.043546791658806365
48700.0,1000.0,1950000000.0,8.610292813261885e-07,6.482336317844979e-07,4.939110097584684e-06,0.00011967309273403424,-0.0005005759514810414,-0.08095025514431635
48800.0,1000.0,1950000000.0,8.505408393163683e-07,6.571634219145501e-07,4.939156884499786e-06,4.893810456749523e-05,8.462237902214138e-05,-0.08776913185597283
48900.0,1000.0,1950000000.0,8.61925392252343e-07,6.4273591677465e-07,4.938671053274205e-06,0.00033081681531090933,-0.00026947523801441414,-0.060978083504177175
49000.0,1000.0,1950000000.0,8.719386135396895e-07,6.472461529515516e-07,4.938247070461412e-06,-0.0002286635039207229,0.00017073490242590966,-0.011087132398814975
49100.0,1000.0,1950000000.0,8.690087053847781e-07,6.401034272774265e-07,4.9377346288120895e-06,-0.0001340944384192918,0.0002919535878795165,0.043115674783818725
49200.0,1000.0,1950000000.0,8.64068201844049e-07,6.483223857355187e-07,4.937368028031055e-06,-0.00016526402335668996,0.0004287986318285473,0.0808077917205085
49300.0,1000.0,1950000000.0,8.554187758537864e-07,6.500369755761866e-07,4.936916873370407e-06,0.00021035935659763399,-0.0002986114356149171,0.08770164946827788
49400.0,1000.0,1950000000.0,8.632474163420582e-07,6.390738987634868e-07,4.937401372224893e-06,0.00013522034390336547,0.0004072490712388782,0.06138394297740145
49500.0,1000.0,1950000000.0,8.460271176474007e-07,6.556385906415287e-07,4.93783224123531e-06,0.00026326024672696245,-0.0003479331095376029,0.011769466074848745
49600.0,1000.0,1950000000.0,8.504386724487108e-07,6.57168142362592e-07,4.9379354549891505e-06,-0.00020414051515963336,-0.00019623892278597364,-0.04259484170629761
49700.0,1000.0,1950000000.0,8.388515976936339e-07,6.705714621261005e-07,4.937758991595093e-06,0.00029338538504772283,0.0004112860175892629,-0.08072633725485341
49800.0,1000.0,1950000000.0,8.437984457224515e-07,6.715092754492525e-07,4.937312746742782e-06,0.00011122119344742748,-0.00043869266981806383,-0.08846922057136074
49900.0,1000.0,1950000000.0,8.493805654547545e-07,6.665015936430881e-07,4.93692402280395e-06,0.00016518147666249314,0.00028947911273849615,-0.06243541663719372
50000.0,1000.0,1950000000.0,8.4707564298779e-07,6.617950865055376e-07,4.936400907320141e-06,-0.00024238282099862488,-0.00017267811823282298,-0.012570477598086958
50100.0,1000.0,1950000000.0,8.571302772740224e-07,6.594438213013459e-07,4.9365099489253794e-06,0.00010921623353204778,-0.0002419828912359008,0.04220521382876676
50200.0,1000.0,1950000000.0,8.519361002852873e-07,6.633334906153771e-07,4.936729646768783e-06,-0.00035754913436286234,0.0004234694871036131,0.08074063860974263
50300.0,1000.0,1950000000.0,8.581164769723365e-07,6.647038783749992e-07,4.937894068450924e-06,4.209934280009334e-05,0.00013417784873578462,0.08853915555993601
